servico,price,Estado,Cidade
boarding,80.0,SP,Sao Paulo
boarding,90.0,SP,Sao Paulo
boarding,60.0,SP,Sao Paulo
day_care,85.0,SP,Sao Paulo
day_care,65.0,SP,Caraguatatuba
boarding,75.0,RJ,Rio De Janeiro
boarding,100.0,SP,Franco Da Rocha
day_care,50.0,MG,Belo Horizonte
boarding,60.0,SP,Jaguariúna
boarding,65.0,PE,Petrolina
boarding,65.0,SC,Palhoça
boarding,115.0,SP,Sao Paulo
day_care,80.0,PR,Curitiba
boarding,75.0,SP,Peruíbe
boarding,75.0,SP,Campinas
day_care,100.0,RS,Campo Bom
boarding,70.0,RS,Cidreira
boarding,65.0,RS,Porto Alegre
day_care,80.0,SP,Sao Paulo
boarding,70.0,GO,Goiania
day_care,70.0,SP,Sao Paulo
boarding,55.0,SC,Santo Amaro Da Imperatriz
boarding,100.0,RS,Porto Alegre
boarding,60.0,SP,Campinas
day_care,80.0,RJ,Maricá
boarding,80.0,SP,Sao Paulo
boarding,50.0,GO,Anápolis
boarding,70.0,SP,São José Do Rio Preto
day_care,70.0,SP,Sao Paulo
boarding,105.0,RJ,Rio De Janeiro
boarding,70.0,SP,Sao Paulo
day_care,80.0,SP,Sorocaba
day_care,50.0,MG,Belo Horizonte
day_care,60.0,SC,Joinville
boarding,50.0,SC,Florianopolis
day_care,70.0,BA,Salvador
day_care,40.0,DF,Brasília
boarding,60.0,MG,Contagem
boarding,55.0,SC,São José
boarding,120.0,SP,Santo_Andre
day_care,55.0,MG,Belo Horizonte
boarding,100.0,DF,Brasília
boarding,65.0,RJ,Rio De Janeiro
boarding,75.0,SP,Barueri
day_care,45.0,RS,Porto Alegre
day_care,45.0,SC,São José
day_care,75.0,SP,Guarulhos
boarding,90.0,SP,Sao Paulo
boarding,60.0,MG,Belo Horizonte
day_care,50.0,SP,Jundiaí
boarding,135.0,SP,Sao Paulo
day_care,59.0,SP,Sao Paulo
day_care,50.0,MG,Uberaba
day_care,30.0,SP,Diadema
day_care,45.0,SP,Campinas
day_care,50.0,ES,Vila Velha
day_care,40.0,SP,Caçapava
boarding,80.0,SP,Sao Paulo
boarding,50.0,MG,Belo Horizonte
day_care,40.0,RS,Três Coroas
boarding,100.0,RJ,Maricá
day_care,55.0,SP,Sao Paulo
boarding,55.0,MG,Belo Horizonte
boarding,100.0,SP,São Bernardo Do Campo
day_care,60.0,RJ,Rio De Janeiro
day_care,50.0,SP,Sao Paulo
day_care,75.0,SP,Sao Paulo
boarding,70.0,GO,Goiania
boarding,45.0,DF,Brasília
day_care,70.0,MG,Belo Horizonte
day_care,70.0,DF,Brasília
day_care,75.0,SP,Sao Paulo
boarding,150.0,SP,Sao Paulo
boarding,95.0,PR,Curitiba
day_care,35.0,MG,Juiz De Fora
boarding,70.0,RJ,Rio De Janeiro
pet_sitting,100.0,PR,Curitiba
pet_sitting,35.0,MG,Belo Horizonte
pet_sitting,45.0,PA,Belém
pet_sitting,60.0,MS,Campo Grande
pet_sitting,60.0,RS,Caxias Do Sul
pet_sitting,70.0,DF,Brasília
pet_sitting,200.0,SP,Santo_Andre
pet_sitting,55.0,SP,Sao Paulo
pet_sitting,40.0,SP,Campinas
pet_sitting,55.0,RS,Novo Hamburgo
pet_sitting,70.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,RJ,Rio De Janeiro
pet_sitting,65.0,RS,Gravataí
pet_sitting,50.0,BA,Salvador
pet_sitting,80.0,RJ,Rio De Janeiro
pet_sitting,60.0,MG,Belo Horizonte
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,25.0,SP,Jundiaí
pet_sitting,30.0,RS,Porto Alegre
pet_sitting,90.0,SP,Sao Paulo
pet_sitting,50.0,SP,Bauru
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,50.0,SP,Santos
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,75.0,MG,Belo Horizonte
pet_sitting,40.0,PR,Curitiba
pet_sitting,45.0,PR,Missal
pet_sitting,50.0,PE,Recife
pet_sitting,65.0,SC,Florianopolis
pet_sitting,45.0,SC,Florianopolis
pet_sitting,65.0,SP,Sao Paulo
pet_sitting,75.0,RJ,Rio De Janeiro
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,45.0,PR,Curitiba
pet_sitting,30.0,SP,Santos
boarding,45.0,BA,Salvador
boarding,75.0,SP,Sao Paulo
boarding,100.0,SP,Ribeirao Preto
day_care,35.0,ES,Vitória
day_care,50.0,MG,Uberlândia
day_care,60.0,SP,Sao Paulo
day_care,45.0,CE,Fortaleza
day_care,50.0,SP,Sao Paulo
day_care,45.0,BA,Salvador
day_care,70.0,SP,São José Dos Campos
boarding,78.0,SP,Cotia
boarding,130.0,SP,Barueri
day_care,150.0,SP,Osasco
boarding,70.0,RJ,Teresópolis
boarding,80.0,SP,Sao Paulo
boarding,70.0,PE,Recife
boarding,60.0,RJ,Rio De Janeiro
boarding,65.0,SP,Campinas
day_care,50.0,SP,Pindamonhangaba
boarding,80.0,SP,Santos
day_care,70.0,MT,Cuiabá
day_care,60.0,SP,Sao Paulo
boarding,65.0,AL,Maceió
day_care,65.0,SP,Sao Paulo
boarding,65.0,PE,Recife
boarding,78.0,SP,Osasco
boarding,130.0,SP,Santo_Andre
boarding,65.0,PR,Curitiba
boarding,45.0,BA,Teixeira De Freitas
day_care,40.0,PR,Curitiba
boarding,40.0,MG,Lavras
day_care,40.0,SP,Sao Paulo
day_care,33.0,SP,Sao Paulo
boarding,85.0,SP,Sao Paulo
boarding,95.0,PR,Curitiba
day_care,40.0,SC,Florianopolis
day_care,60.0,RS,Santa Maria
day_care,45.0,ES,Domingos Martins
boarding,60.0,SC,Florianopolis
day_care,30.0,RS,Bagé
day_care,55.0,PR,Curitiba
day_care,60.0,SP,Americana
day_care,45.0,SP,Sao Paulo
day_care,80.0,SP,Sao Paulo
boarding,74.0,SP,Sao Paulo
day_care,50.0,SP,Sao Paulo
boarding,90.0,SP,Sao Paulo
day_care,25.0,SP,Barueri
boarding,85.0,RJ,Rio De Janeiro
day_care,65.0,SP,Sao Paulo
boarding,55.0,RS,Porto Alegre
boarding,80.0,SP,Jundiaí
boarding,70.0,MG,Belo Horizonte
day_care,70.0,SP,Jandira
day_care,80.0,SP,Santos
boarding,70.0,SC,Criciúma
boarding,80.0,RJ,Rio De Janeiro
day_care,50.0,SP,Santos
day_care,60.0,SP,Santos
day_care,45.0,PR,Curitiba
day_care,50.0,SP,Sao Paulo
boarding,65.0,CE,Fortaleza
boarding,70.0,SP,Sao Paulo
boarding,65.0,PR,Curitiba
boarding,60.0,PR,São Mateus Do Sul
day_care,30.0,SC,Florianopolis
day_care,40.0,AM,Manaus
boarding,54.0,PE,Recife
boarding,100.0,SP,Sao Paulo
day_care,80.0,SP,Osasco
boarding,70.0,SP,Sorocaba
boarding,55.0,MG,Belo Horizonte
boarding,60.0,SP,Sorocaba
boarding,250.0,MG,Belo Horizonte
boarding,45.0,MG,Ipatinga
day_care,60.0,RJ,Rio De Janeiro
pet_sitting,35.0,RJ,Rio De Janeiro
pet_sitting,30.0,SP,São Caetano Do Sul
pet_sitting,27.0,SP,Sao Paulo
pet_sitting,80.0,RJ,Rio De Janeiro
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,25.0,AM,Manaus
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,RJ,Rio De Janeiro
pet_sitting,65.0,MG,Belo Horizonte
pet_sitting,35.0,RN,Caicó
pet_sitting,30.0,RN,Natal
pet_sitting,40.0,PI,Teresina
pet_sitting,25.0,SP,Osasco
pet_sitting,20.0,SP,Sao Paulo
pet_sitting,45.0,SC,Blumenau
pet_sitting,40.0,BA,Salvador
pet_sitting,70.0,SP,Sao Paulo
pet_sitting,30.0,SP,São Bernardo Do Campo
pet_sitting,30.0,MG,Pará De Minas
pet_sitting,50.0,RJ,Niteroi
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,PR,São José Dos Pinhais
pet_sitting,55.0,MG,Nova Lima
pet_sitting,40.0,SP,Santo_Andre
pet_sitting,72.0,SP,Sao Paulo
pet_sitting,30.0,GO,Goiania
pet_sitting,25.0,SP,Itupeva
pet_sitting,37.0,SP,Taubaté
pet_sitting,35.0,PE,Recife
pet_sitting,30.0,RJ,São Gonçalo
pet_sitting,30.0,PE,Recife
pet_sitting,60.0,RJ,Rio De Janeiro
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,40.0,RS,Porto Alegre
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,25.0,RJ,Rio De Janeiro
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,40.0,PR,Curitiba
pet_sitting,45.0,MG,Poços De Caldas
pet_sitting,40.0,SP,Caçapava
pet_sitting,70.0,SP,Sao Paulo
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,40.0,SP,Americana
pet_sitting,30.0,RS,Porto Alegre
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,30.0,SC,Florianopolis
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,30.0,SP,Santo_Andre
pet_sitting,30.0,AM,Manaus
pet_sitting,25.0,RJ,São Gonçalo
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,50.0,MS,Campo Grande
pet_sitting,30.0,SP,Barueri
pet_sitting,70.0,ES,Vila Velha
pet_sitting,30.0,MG,Lagoa Santa
pet_sitting,30.0,SP,Presidente Prudente
pet_sitting,40.0,MG,Belo Horizonte
pet_sitting,60.0,DF,Brasília
pet_sitting,30.0,SC,Florianopolis
pet_sitting,30.0,ES,Cachoeiro De Itapemirim
pet_sitting,55.0,SP,Santo_Andre
pet_sitting,20.0,RJ,Rio De Janeiro
pet_sitting,55.0,SP,Sao Paulo
pet_sitting,40.0,MG,Uberlândia
pet_sitting,30.0,SP,São Bernardo Do Campo
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,30.0,SP,Registro
pet_sitting,40.0,MG,Belo Horizonte
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,45.0,SP,Jundiaí
pet_sitting,30.0,RJ,Campos Dos Goytacazes
pet_sitting,25.0,RJ,Rio De Janeiro
pet_sitting,45.0,RS,Porto Alegre
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,PR,Maringá
pet_sitting,150.0,MG,Belo Horizonte
pet_sitting,50.0,RJ,Petrópolis
pet_sitting,40.0,RJ,Niteroi
pet_sitting,30.0,SC,Florianopolis
pet_sitting,40.0,SC,Navegantes
pet_sitting,50.0,RJ,Rio De Janeiro
pet_sitting,80.0,SP,Sao Paulo
pet_sitting,30.0,DF,Brasília
pet_sitting,130.0,SP,Sao Paulo
pet_sitting,60.0,RJ,Rio De Janeiro
pet_sitting,30.0,SP,Suzano
pet_sitting,25.0,MG,Betim
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,48.0,BA,Salvador
pet_sitting,65.0,CE,Fortaleza
pet_sitting,40.0,ES,Vila Velha
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,MG,Belo Horizonte
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,35.0,MG,Belo Horizonte
pet_sitting,50.0,SC,Itapema
pet_sitting,30.0,MS,Campo Grande
pet_sitting,20.0,SP,São José Dos Campos
pet_sitting,40.0,RJ,Rio De Janeiro
pet_sitting,30.0,SP,Santo_Andre
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,20.0,SE,Aracaju
pet_sitting,50.0,SP,Osasco
pet_sitting,40.0,SP,Campinas
pet_sitting,25.0,RS,Porto Alegre
pet_sitting,40.0,SP,Osasco
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,PR,Almirante Tamandaré
pet_sitting,70.0,SP,Santo_Andre
pet_sitting,40.0,SC,Itajaí
pet_sitting,50.0,AL,Maceió
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,35.0,RJ,Rio De Janeiro
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,35.0,SP,Caraguatatuba
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,45.0,DF,Brasília
pet_sitting,30.0,PR,Maringa
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,45.0,SP,Botucatu
pet_sitting,30.0,PE,Jaboatão Dos Guararapes
pet_sitting,40.0,SP,Hortolândia
pet_sitting,45.0,PE,Recife
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,60.0,SP,Americana
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,SP,Santo_Andre
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,50.0,RJ,Rio De Janeiro
pet_sitting,70.0,RJ,Rio De Janeiro
pet_sitting,67.0,SP,Santos
pet_sitting,45.0,RJ,Rio De Janeiro
pet_sitting,30.0,SP,Ribeirao Preto
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,MG,Uberlândia
pet_sitting,50.0,MG,Belo Horizonte
pet_sitting,100.0,SP,Sao Paulo
pet_sitting,30.0,PB,João Pessoa
pet_sitting,30.0,BA,Salvador
pet_sitting,45.0,SC,Florianopolis
pet_sitting,30.0,SP,Jundiaí
pet_sitting,25.0,RS,Porto Alegre
pet_sitting,45.0,PB,Campina Grande
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,45.0,RS,Canoas
pet_sitting,40.0,SP,São José Dos Campos
pet_sitting,30.0,CE,Fortaleza
pet_sitting,78.0,DF,Brasília
pet_sitting,50.0,DF,Brasília
pet_sitting,30.0,DF,Brasília
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,60.0,SC,Criciúma
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,55.0,SP,Sao Paulo
pet_sitting,35.0,SP,Taubaté
pet_sitting,40.0,RS,Campo Bom
pet_sitting,30.0,RJ,Rio Das Ostras
pet_sitting,35.0,GO,Goiania
pet_sitting,80.0,MG,Belo Horizonte
pet_sitting,40.0,SC,Florianopolis
pet_sitting,40.0,RS,Porto Alegre
pet_sitting,30.0,SP,Santo_Andre
pet_sitting,85.0,SP,Sao Paulo
pet_sitting,25.0,PR,Foz Do Iguaçu
pet_sitting,35.0,DF,Brasília
pet_sitting,45.0,MG,Juiz De Fora
pet_sitting,60.0,SP,São Caetano Do Sul
pet_sitting,50.0,PR,Curitiba
pet_sitting,30.0,ES,Viana
pet_sitting,35.0,SP,São José Dos Campos
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,100.0,SP,Diadema
pet_sitting,25.0,DF,Brasília
pet_sitting,47.0,SP,Americana
pet_sitting,40.0,SP,Campinas
pet_sitting,30.0,SP,Santo_Andre
pet_sitting,30.0,CE,Fortaleza
pet_sitting,23.0,SP,Presidente Prudente
pet_sitting,75.0,SP,Jundiaí
pet_sitting,30.0,RJ,Nova Iguaçu
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,50.0,MT,Rondonópolis
pet_sitting,30.0,PI,Parnaíba
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,28.0,SP,Campinas
pet_sitting,65.0,SP,Sao Paulo
pet_sitting,30.0,RS,Porto Alegre
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,30.0,MG,São Sebastião Do Paraíso
pet_sitting,30.0,RS,Pelotas
pet_sitting,50.0,GO,Goiania
pet_sitting,40.0,GO,Goiania
pet_sitting,70.0,RJ,Rio De Janeiro
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,30.0,DF,Brasília
pet_sitting,50.0,DF,Brasília
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,30.0,DF,Brasília
pet_sitting,55.0,SP,Sao Paulo
pet_sitting,40.0,RS,Porto Alegre
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,MG,Uberlândia
pet_sitting,30.0,RJ,Petrópolis
pet_sitting,30.0,PR,Paranaguá
pet_sitting,55.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sorocaba
pet_sitting,38.0,SP,Sao Paulo
pet_sitting,40.0,SP,Sao Paulo
pet_sitting,35.0,RJ,Rio De Janeiro
pet_sitting,30.0,SP,Guarulhos
pet_sitting,30.0,SP,Santo_Andre
pet_sitting,30.0,PE,Recife
pet_sitting,75.0,SP,Sao Paulo
pet_sitting,50.0,RS,Rio Grande
pet_sitting,28.0,MG,Belo Horizonte
pet_sitting,50.0,SP,Caçapava
pet_sitting,40.0,RS,Porto Alegre
pet_sitting,100.0,AL,Maceió
pet_sitting,45.0,MG,Belo Horizonte
pet_sitting,60.0,CE,Fortaleza
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,30.0,SP,Guarujá
pet_sitting,40.0,SP,Bragança Paulista
pet_sitting,50.0,MG,São João Del Rei
pet_sitting,25.0,MG,Belo Horizonte
pet_sitting,50.0,SP,São Bernardo Do Campo
pet_sitting,35.0,SP,Campinas
pet_sitting,110.0,RS,Novo Hamburgo
pet_sitting,50.0,RS,Canoas
pet_sitting,25.0,MA,Imperatriz
pet_sitting,65.0,SP,Sao Paulo
pet_sitting,100.0,SP,Santo_Andre
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SP,Embu Das Artes
pet_sitting,30.0,SP,Ribeirao Preto
pet_sitting,35.0,SP,Guarulhos
pet_sitting,30.0,PR,Curitiba
pet_sitting,35.0,RS,Pelotas
pet_sitting,70.0,BA,Salvador
pet_sitting,45.0,SP,Sao Paulo
pet_sitting,25.0,SP,São José Dos Campos
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,57.0,SC,Florianopolis
pet_sitting,30.0,SP,Ribeirao Preto
pet_sitting,30.0,PE,Camaragibe
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,SC,Jaraguá Do Sul
pet_sitting,65.0,SP,Sao Paulo
boarding,85.0,MG,Belo Horizonte
boarding,60.0,SP,Cotia
boarding,60.0,SP,São Bernardo Do Campo
boarding,40.0,RS,Porto Alegre
day_care,60.0,SP,Sao Paulo
day_care,95.0,SP,Sao Paulo
day_care,90.0,ES,Vila Velha
boarding,65.0,SP,Praia Grande
day_care,35.0,RS,Santa Maria
day_care,50.0,MG,Belo Horizonte
boarding,40.0,RS,Santa Maria
day_care,55.0,RJ,Niteroi
boarding,78.0,RJ,Rio De Janeiro
day_care,100.0,PR,Curitiba
boarding,85.0,BA,Salvador
day_care,60.0,RJ,Rio De Janeiro
day_care,40.0,RJ,Rio De Janeiro
boarding,49.0,MG,Juiz De Fora
boarding,75.0,SP,Sao Paulo
boarding,70.0,RJ,Duque De Caxias
boarding,70.0,SC,Florianopolis
boarding,70.0,RS,Porto Alegre
boarding,55.0,SP,Sao Paulo
day_care,50.0,MG,Belo Horizonte
day_care,100.0,SP,Americana
day_care,50.0,RJ,Rio De Janeiro
boarding,60.0,RJ,Rio De Janeiro
day_care,65.0,RJ,Macaé
day_care,50.0,RS,Porto Alegre
day_care,45.0,CE,Quixeramobim
day_care,40.0,MA,São Luís
day_care,50.0,SP,Sao Paulo
day_care,30.0,PE,Petrolina
day_care,70.0,RS,Caxias Do Sul
boarding,67.0,ES,Guarapari
boarding,90.0,SP,São Caetano Do Sul
boarding,100.0,SP,Sao Paulo
boarding,140.0,MA,São Luís
boarding,100.0,MA,São Luís
day_care,50.0,SC,Itapema
boarding,50.0,RS,Porto Alegre
day_care,100.0,SP,Sao Paulo
boarding,45.0,MG,Ipatinga
boarding,70.0,RJ,Rio De Janeiro
day_care,90.0,SC,Florianopolis
day_care,70.0,SP,São Bernardo Do Campo
day_care,40.0,MG,Uberaba
boarding,40.0,MG,Belo Horizonte
day_care,40.0,RJ,Rio De Janeiro
boarding,80.0,SP,Praia Grande
day_care,90.0,SP,Sao Paulo
boarding,78.0,SP,Santo_Andre
boarding,68.0,PR,Curitiba
day_care,60.0,PB,João Pessoa
boarding,95.0,SP,Sao Paulo
boarding,55.0,SC,Blumenau
boarding,65.0,SP,Guarujá
boarding,70.0,RJ,Rio De Janeiro
boarding,60.0,RJ,Macaé
boarding,67.0,RS,Porto Alegre
day_care,54.0,PR,Curitiba
boarding,45.0,RJ,Rio De Janeiro
day_care,45.0,RJ,Rio De Janeiro
boarding,48.0,GO,Goiania
boarding,60.0,RS,Porto Alegre
boarding,55.0,SP,Sao Paulo
boarding,50.0,SC,Florianopolis
day_care,50.0,SP,Guarujá
boarding,70.0,SP,Sao Paulo
boarding,50.0,MG,Juiz De Fora
boarding,60.0,MG,Juiz De Fora
boarding,80.0,SP,Sao Paulo
boarding,70.0,SC,Palhoça
boarding,120.0,SP,Sao Paulo
boarding,75.0,SP,São Bernardo Do Campo
boarding,90.0,PE,Recife
boarding,90.0,RJ,Rio De Janeiro
boarding,100.0,RJ,Rio De Janeiro
boarding,70.0,SP,Osasco
day_care,40.0,MG,Belo Horizonte
boarding,47.0,PE,Recife
boarding,50.0,SP,Jundiaí
boarding,70.0,RJ,Teresópolis
day_care,60.0,SP,Sao Paulo
day_care,35.0,PB,João Pessoa
day_care,45.0,SC,Blumenau
day_care,75.0,SP,Sao Paulo
boarding,45.0,SP,Sao Paulo
pet_sitting,70.0,PR,Curitiba
pet_sitting,80.0,SP,Sao Paulo
pet_sitting,30.0,RJ,Rio De Janeiro
pet_sitting,30.0,PB,João Pessoa
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,30.0,SP,Embu Das Artes
pet_sitting,40.0,RS,Santa Maria
pet_sitting,35.0,RJ,Rio De Janeiro
pet_sitting,30.0,SC,Itapema
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,30.0,PR,Curitiba
pet_sitting,45.0,SC,Florianopolis
pet_sitting,25.0,MG,Betim
pet_sitting,60.0,RJ,Duque De Caxias
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,55.0,PR,Curitiba
pet_sitting,80.0,SC,Joinville
pet_sitting,30.0,SP,Diadema
pet_sitting,40.0,RS,Porto Alegre
pet_sitting,32.0,SP,Sao Paulo
pet_sitting,80.0,SP,Ribeirao Preto
pet_sitting,40.0,SP,São Caetano Do Sul
pet_sitting,40.0,PR,Toledo
pet_sitting,40.0,SP,Sorocaba
pet_sitting,70.0,RJ,Rio De Janeiro
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,30.0,PR,Curitiba
pet_sitting,40.0,AM,Manaus
pet_sitting,35.0,SC,Chapecó
pet_sitting,30.0,SP,Sao Paulo
pet_sitting,40.0,RJ,Rio De Janeiro
pet_sitting,30.0,SC,Florianopolis
pet_sitting,40.0,RJ,Rio De Janeiro
pet_sitting,60.0,SP,Carapicuíba
pet_sitting,35.0,SP,Ribeirao Preto
pet_sitting,50.0,RJ,Campos Dos Goytacazes
pet_sitting,50.0,PR,Curitiba
pet_sitting,30.0,SC,Florianopolis
pet_sitting,50.0,MG,Belo Horizonte
pet_sitting,40.0,SP,Piracicaba
pet_sitting,40.0,SP,São José Do Rio Preto
pet_sitting,40.0,RS,Rio Grande
pet_sitting,50.0,SP,Campinas
pet_sitting,48.0,SP,Ribeirao Preto
pet_sitting,80.0,SP,Sao Paulo
pet_sitting,35.0,GO,Anápolis
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,50.0,SP,Sao Paulo
pet_sitting,38.0,PR,Curitiba
pet_sitting,30.0,SP,Piracicaba
pet_sitting,70.0,SP,Sao Paulo
pet_sitting,28.0,RJ,São Gonçalo
pet_sitting,40.0,SC,Palhoça
pet_sitting,30.0,SP,Osasco
pet_sitting,45.0,MG,Belo Horizonte
pet_sitting,50.0,RS,Pelotas
pet_sitting,80.0,SP,Sao Paulo
pet_sitting,50.0,RJ,Rio De Janeiro
pet_sitting,50.0,PR,Pinhais
pet_sitting,40.0,PR,Curitiba
pet_sitting,50.0,SP,Osasco
pet_sitting,60.0,SP,Ribeirao Preto
pet_sitting,45.0,SC,Blumenau
pet_sitting,30.0,SP,Praia Grande
pet_sitting,70.0,SP,Sao Paulo
pet_sitting,40.0,SP,Bragança Paulista
pet_sitting,60.0,AM,Manaus
pet_sitting,45.0,RS,Porto Alegre
pet_sitting,40.0,MG,Uberlândia
pet_sitting,35.0,SP,Sao Paulo
pet_sitting,40.0,RS,Porto Alegre
pet_sitting,50.0,MG,Belo Horizonte
pet_sitting,60.0,SP,Sao Paulo
pet_sitting,30.0,SC,Florianopolis
day_care,30.0,RJ,Rio De Janeiro
boarding,120.0,PE,Recife
day_care,30.0,BA,Feira De Santana
day_care,70.0,SP,Sao Paulo
day_care,40.0,RJ,Rio De Janeiro
boarding,45.0,SP,Sao Paulo
boarding,107.0,RJ,Rio De Janeiro
boarding,65.0,SP,Santo_Andre
day_care,45.0,SP,Sao Paulo
day_care,80.0,RJ,Rio De Janeiro
day_care,45.0,SP,Sao Paulo
day_care,60.0,SP,Sao Paulo
day_care,40.0,SP,Atibaia
boarding,45.0,RS,Santa Maria
day_care,65.0,PR,Curitiba
boarding,70.0,PR,Maringá
day_care,50.0,RJ,Campos Dos Goytacazes
boarding,70.0,SP,Sao Paulo
day_care,50.0,SP,Sao Paulo
day_care,40.0,DF,Brasília
boarding,50.0,PE,Recife
boarding,78.0,DF,Brasília
boarding,80.0,SP,Sao Paulo
day_care,70.0,SP,Sao Paulo
day_care,100.0,SP,Sao Paulo
day_care,65.0,SP,Sao Paulo
boarding,70.0,RJ,Petrópolis
boarding,75.0,SC,Florianopolis
day_care,55.0,BA,Salvador
day_care,55.0,RJ,Niteroi
boarding,75.0,PE,Recife
boarding,55.0,SC,Blumenau
day_care,65.0,SP,Sao Paulo
day_care,75.0,SP,Sao Paulo
day_care,70.0,RJ,Niteroi
day_care,55.0,MG,Belo Horizonte
day_care,40.0,AL,Maceió
day_care,55.0,MG,Belo Horizonte
day_care,50.0,MG,Santa Luzia
boarding,100.0,SP,Mogi Das Cruzes
boarding,60.0,SP,Santo_Andre
boarding,50.0,RJ,Rio De Janeiro
day_care,76.0,SP,Jundiaí
boarding,87.0,RJ,Rio De Janeiro
day_care,40.0,SP,Suzano
boarding,80.0,RS,Cachoeirinha
day_care,40.0,DF,Brasília
boarding,50.0,SP,Praia Grande
day_care,60.0,RS,Montenegro
boarding,85.0,RJ,Rio De Janeiro
boarding,90.0,RJ,Rio De Janeiro
boarding,80.0,PE,Jaboatão Dos Guararapes
day_care,65.0,PE,Jaboatão Dos Guararapes
day_care,70.0,RJ,Rio De Janeiro
day_care,40.0,RS,Porto Alegre
day_care,60.0,RJ,Rio De Janeiro
boarding,75.0,SP,Jacareí
day_care,66.0,SC,Biguaçu
boarding,90.0,MG,Belo Horizonte
day_care,60.0,RJ,Rio De Janeiro
day_care,45.0,ES,Cariacica
day_care,65.0,SP,Mogi Das Cruzes
boarding,60.0,SP,São José Dos Campos
boarding,75.0,SP,Sao Paulo
boarding,80.0,MG,Belo Horizonte
boarding,90.0,RJ,Rio De Janeiro
day_care,50.0,DF,Brasília
boarding,75.0,SP,Bragança Paulista
boarding,107.0,RJ,Rio De Janeiro
boarding,85.0,RJ,Rio De Janeiro
boarding,60.0,RS,Porto Alegre
boarding,80.0,RJ,Rio De Janeiro
day_care,55.0,BA,Lauro De Freitas
boarding,89.0,RS,Bento Gonçalves
boarding,50.0,SP,Suzano
boarding,70.0,PE,Recife
day_care,60.0,PE,Recife
day_care,90.0,DF,Brasília
boarding,80.0,PR,Curitiba
day_care,40.0,SP,Bauru
boarding,130.0,SP,Sao Paulo
boarding,74.0,SP,Sao Paulo
